"customer_id","offer_ids"
"497df214da72420182e7f95e245ec479","[""fafdcd668e3743c1bb461111dcafc2a4"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"49ab0b1075fb43deacf520733e260ed5","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2906b810c7d4411798c6938adc9daaa5"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"49bb3957101248c5bacbdeba1265c2f6","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"49c5988bb0ea488c9897b6d1a88a7cd7","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""2906b810c7d4411798c6938adc9daaa5""]"
"49d41439112e48d18d5119a99af8c3d7","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2906b810c7d4411798c6938adc9daaa5"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"49f22e86d2db41878778d70958dc744e","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2906b810c7d4411798c6938adc9daaa5"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"4a36af35403c411ab8ae52cee940b624","[""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"4a4d6200c3fb49ffa5a6cb3fbb19073d","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"4a652d9f45234df1b94aeddc46c66c77","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""2906b810c7d4411798c6938adc9daaa5"", ""2906b810c7d4411798c6938adc9daaa5"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"4a737483c1f947d0b06e5b898448b3e8","[""2906b810c7d4411798c6938adc9daaa5"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"4a8b0e879455408ebe48794920568747","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"4a8ee6675cbf4929833a61b6f0e5c539","[""2906b810c7d4411798c6938adc9daaa5"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"4a9f3922ddae423493e28b8b38c90444","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""2906b810c7d4411798c6938adc9daaa5"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"4aa37c271d454d9b883b3fb007cf0dc6","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"4aeff89b3b8d4781b451ed293c122f4c","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"4afe1aa2c8194d9e92ef51aa892d4a53","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2906b810c7d4411798c6938adc9daaa5"", ""2906b810c7d4411798c6938adc9daaa5""]"
"4b02006a03994e368ec5e3ac0bcccfe1","[""fafdcd668e3743c1bb461111dcafc2a4"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"4b0ecb39760341969f642b815093f018","[""2906b810c7d4411798c6938adc9daaa5"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"4b34026864b64d00ad0a5fa9d7dcdec2","[""2906b810c7d4411798c6938adc9daaa5"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"4b72995c52ab4cd5ab407924b09e1ab4","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"4b9a3bf77bb64f4ca41e314aa24fc36a","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"4bade2c2f3c84c518ed78d983858a621","[""2906b810c7d4411798c6938adc9daaa5"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""2906b810c7d4411798c6938adc9daaa5""]"
"4be19dff9783459eaeaa990e7f569897","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"4bed8f61e4124992bbdcb03778839986","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"4c0f0e94e78c46baa2d06445a5af0546","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""2906b810c7d4411798c6938adc9daaa5"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"4c145c0fd7cd47b2bb246e3ef9ee7f64","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"4c1cf47e14104d4295f59db8621f8539","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"4c5bf23156084110866bdc8d2ba64c9c","[""fafdcd668e3743c1bb461111dcafc2a4"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"4c6f75b2201b48a7a531ad06549b1ede","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"4c894e805ca04bda81f7f383b275042c","[""fafdcd668e3743c1bb461111dcafc2a4"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"4c93b5932a95434d95305b8d2717bc87","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"4caa9fa951a3419084570450dfd6daa3","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""2906b810c7d4411798c6938adc9daaa5""]"
"4cbe33c601a5407f8202086565c55111","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2906b810c7d4411798c6938adc9daaa5""]"
"4cd5bafcaf6b4f42a1fd16d19d14b6c4","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"4ceb1cd14e60495a9f6a7726ea34f4db","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"4ced743325e347cd888c4244620043bc","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"4cf4752a514e458192cbc49a4577f6e3","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"4d007985991543f586384b54f5157c9e","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"4d09daca61dc49b49e9e97b03ee3fe27","[""fafdcd668e3743c1bb461111dcafc2a4"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""2906b810c7d4411798c6938adc9daaa5""]"
"4d116a23b9af4885834a3e717a5fa397","[""fafdcd668e3743c1bb461111dcafc2a4"", ""2906b810c7d4411798c6938adc9daaa5"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"4d36d82f2945426ba7a5ea413fe6159f","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"4d451f223dbf4ded9a50fea5bfb0d4f9","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2906b810c7d4411798c6938adc9daaa5"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"4d4b39a2d9cc49179bec569879c8d319","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"4dcdeff447114aec9536721085d3aefb","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"4ddaa5065f754bf19f90a87af8f448f5","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"4dddef8b7d3d45f2a8027ee2779467f3","[""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"4de618ca398b4a89aefef5ffaed7443f","[""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"4df393f2978e499db9b6a0f85dbdc9c8","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"4e0c572ecc674f99bb14bfe96f5aa65d","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"4e0f4afd7d524c049f2829c9ad611ab0","[""fafdcd668e3743c1bb461111dcafc2a4"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"4e3f3a3401ae4b50837665179b6d7415","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2906b810c7d4411798c6938adc9daaa5"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"4e4c47b460b1414c8ddd459b61f84b9e","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""2906b810c7d4411798c6938adc9daaa5""]"
"4e5ff81ab9d946f390252fa8adc740a2","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""2906b810c7d4411798c6938adc9daaa5""]"
"4e6458c5eade4beb9b1f7d16dd8decae","[""fafdcd668e3743c1bb461111dcafc2a4"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"4e755b41845349b4bc3c2ae60902ee13","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2906b810c7d4411798c6938adc9daaa5"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""2906b810c7d4411798c6938adc9daaa5""]"
"4e898d4f879740d8a2d630b20f864b16","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"4e921e366a964cd7a6ff3ea0513aa8e3","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"4ea1e3ac9e044be8bd7057014bcf87f0","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"4ed81a6649494adf87bd8a910521e845","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2906b810c7d4411798c6938adc9daaa5"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"4edd4c3dc0e64b4885e61b1d20267e67","[""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"4ef77229d26e47bf81aa052ecf0921ca","[""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"4f17683973c440d6a4775e796ed14dd3","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"4f1932bb4f1440e397f33a19ecce2f47","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"4f377a507bfd448f9d0bc5b27d621014","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""2906b810c7d4411798c6938adc9daaa5"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"4f47639209234af293ca702bf4eaaac3","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"4f519b617c554988b17714a0a4ac767e","[""fafdcd668e3743c1bb461111dcafc2a4"", ""2906b810c7d4411798c6938adc9daaa5"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"4f6aa13b967c4bd9821588923c49bee3","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"4fa7957dda024f56b6d211dd8cca6c4d","[""2906b810c7d4411798c6938adc9daaa5"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"4fb7bba3da924b569eab6b6f1c5fd7b0","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"4fd8b68d55fb4469a3cfb235b078063c","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"4fda0bf111d142f596acc1b73bd0dc8d","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"4fe634565ad74b97b8b1412ca69914d6","[""2906b810c7d4411798c6938adc9daaa5"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"4ff02e654412402ba891d0593ec34e6e","[""2906b810c7d4411798c6938adc9daaa5"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"500e5fb6aae54e70a9fc81c5b7cc43f2","[""fafdcd668e3743c1bb461111dcafc2a4"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"5042e872687e45fcad0387934dd1a928","[""2906b810c7d4411798c6938adc9daaa5"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"5051dacd105a4660b161bb23ad545134","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"50ab42e0bca04c33955eae16f004aae1","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"50af1c2d62584c06ad8058ea5701fd05","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2906b810c7d4411798c6938adc9daaa5"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"50b1183f583b4b848182c50e4e812caa","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""2906b810c7d4411798c6938adc9daaa5"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"50bdc1d7a6a1486b85bf1a2312ef70dc","[""2906b810c7d4411798c6938adc9daaa5"", ""2906b810c7d4411798c6938adc9daaa5"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2906b810c7d4411798c6938adc9daaa5""]"
"50fb5c0c6b1b4f43bd5f4a818dddb513","[""fafdcd668e3743c1bb461111dcafc2a4"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"51031b000489411c834ff3c2b088faf0","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"51440246462b4043a92cf168fc7d50db","[""fafdcd668e3743c1bb461111dcafc2a4"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"5164a5b8f90d4d4d8404d645af18193d","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"51675276c5014149adb6afbab8396dbf","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""2906b810c7d4411798c6938adc9daaa5"", ""2906b810c7d4411798c6938adc9daaa5"", ""2906b810c7d4411798c6938adc9daaa5""]"
"516e91869c8546d8a885401e850ce66c","[""fafdcd668e3743c1bb461111dcafc2a4"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"518cb6f8b21c4c319427c0bde6a8f09f","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"51b89098f92f47e3a3139a1046f00695","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"51fa027ebbc14391b15c9458fc09ba46","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"52154874678e4232850ccddb5d7f008c","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"522b6498c8d542059a50e4b09e3ed599","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2906b810c7d4411798c6938adc9daaa5"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"522c3cb8b22e4b1daa25ebf62d22645f","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"523e2d85f3d94eefbca7970e2b16b234","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"5265f933778d4350b21b2199f432521d","[""fafdcd668e3743c1bb461111dcafc2a4"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"5271c540bcec404eace3f82088f3a197","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"5291d2e620fa4733834501c8ad5df4c2","[""fafdcd668e3743c1bb461111dcafc2a4"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"52c254913e884e67ab2c9112c606cef7","[""2906b810c7d4411798c6938adc9daaa5"", ""2906b810c7d4411798c6938adc9daaa5"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"52ca3e12464d464bad3ac645ef6f1030","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"52cf32e43195474b8d9514ea9d0bdd56","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2906b810c7d4411798c6938adc9daaa5"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""2906b810c7d4411798c6938adc9daaa5""]"
"52eb99f0838e4d69b3a33cdfd899f5a6","[""fafdcd668e3743c1bb461111dcafc2a4"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2906b810c7d4411798c6938adc9daaa5""]"
"52f3ac705f5e44f0a95a4ac13c04f97a","[""fafdcd668e3743c1bb461111dcafc2a4"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"5304a3435a7a46c1b5da05729f1282b5","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"530cc2d0fec84812acccc4214cd87fef","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"532638c9f8d942a5bb39688d2f8bac20","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2906b810c7d4411798c6938adc9daaa5""]"
"5334e0dbf1aa4d43a4d07e2a4a5d095f","[""2906b810c7d4411798c6938adc9daaa5"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"533a3cb9f021483e8d2be814a23180d4","[""2906b810c7d4411798c6938adc9daaa5"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"533c24cdc0904ea1955909565ae507a9","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"533ebfc687094b419d7a1148cb9616bf","[""fafdcd668e3743c1bb461111dcafc2a4"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"53419283a339400fa4d3f9f350e9137b","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"53426d80b1f7435284264b934478a750","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"537d1682c42740218162e3bca53b9552","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2906b810c7d4411798c6938adc9daaa5""]"
"53879247fce049dd9e8d55da657fe9a1","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"53f76524edee44fd80b801a709ade2a0","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"543ea0deb4dc4234ac6f5237eedffc9f","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"5444d82e1e524248931ecb326b8c5ff8","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"54658f58643948239b5f782535922002","[""fafdcd668e3743c1bb461111dcafc2a4"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"546aa883983743f88d20c6c2d3f8f990","[""2906b810c7d4411798c6938adc9daaa5"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
